Time_Duration_s,EOM0_Voltage,EOM1_Voltage
0.1,-186.4406779661017,-125.42372881355932
0.1,-179.66101694915255,-125.42372881355932
0.1,-172.8813559322034,-125.42372881355932
0.1,-166.10169491525426,-125.42372881355932
0.1,-159.32203389830508,-125.42372881355932
0.1,-152.54237288135593,-125.42372881355932
0.1,-145.76271186440678,-125.42372881355932
0.1,-138.98305084745763,-125.42372881355932
0.1,-132.20338983050848,-125.42372881355932
0.1,-125.42372881355932,-125.42372881355932
0.1,-118.64406779661017,-125.42372881355932
0.1,-111.86440677966102,-125.42372881355932
0.1,-105.08474576271186,-125.42372881355932
0.1,-98.30508474576271,-125.42372881355932
0.1,-91.52542372881356,-125.42372881355932
0.1,-84.74576271186442,-125.42372881355932
0.1,-77.96610169491527,-125.42372881355932
0.1,-71.18644067796612,-125.42372881355932
0.1,-64.40677966101697,-125.42372881355932
0.1,-57.62711864406779,-125.42372881355932
0.1,-50.847457627118644,-125.42372881355932
0.1,-44.067796610169495,-125.42372881355932
0.1,-37.288135593220346,-125.42372881355932
0.1,-30.508474576271198,-125.42372881355932
0.1,-23.72881355932205,-125.42372881355932
0.1,-16.9491525423729,-125.42372881355932
0.1,-10.169491525423723,-125.42372881355932
0.1,-3.3898305084745743,-125.42372881355932
0.1,3.3898305084745743,-125.42372881355932
0.1,10.169491525423723,-125.42372881355932
0.1,16.94915254237287,-125.42372881355932
0.1,23.72881355932202,-125.42372881355932
0.1,30.50847457627117,-125.42372881355932
0.1,37.28813559322032,-125.42372881355932
0.1,44.06779661016947,-125.42372881355932
0.1,50.847457627118644,-125.42372881355932
0.1,57.627118644067764,-125.42372881355932
0.1,64.40677966101691,-125.42372881355932
0.1,71.18644067796606,-125.42372881355932
0.1,77.96610169491527,-125.42372881355932
0.1,84.74576271186442,-125.42372881355932
0.1,91.52542372881356,-125.42372881355932
0.1,98.30508474576271,-125.42372881355932
0.1,105.08474576271186,-125.42372881355932
0.1,111.86440677966101,-125.42372881355932
0.1,118.64406779661016,-125.42372881355932
0.1,125.42372881355931,-125.42372881355932
0.1,132.20338983050846,-125.42372881355932
0.1,138.9830508474576,-125.42372881355932
0.1,145.76271186440675,-125.42372881355932
0.1,152.5423728813559,-125.42372881355932
0.1,159.32203389830505,-125.42372881355932
0.1,166.1016949152542,-125.42372881355932
0.1,172.88135593220335,-125.42372881355932
0.1,179.66101694915255,-125.42372881355932
0.1,186.4406779661017,-125.42372881355932
0.1,193.22033898305085,-125.42372881355932
0.1,200.0,-125.42372881355932
0.1,-200.0,-118.64406779661017
0.1,-193.22033898305085,-118.64406779661017
0.1,-186.4406779661017,-118.64406779661017
0.1,-179.66101694915255,-118.64406779661017
0.1,-172.8813559322034,-118.64406779661017
0.1,-166.10169491525426,-118.64406779661017
0.1,-159.32203389830508,-118.64406779661017
0.1,-152.54237288135593,-118.64406779661017
0.1,-145.76271186440678,-118.64406779661017
0.1,-138.98305084745763,-118.64406779661017
0.1,-132.20338983050848,-118.64406779661017
0.1,-125.42372881355932,-118.64406779661017
0.1,-118.64406779661017,-118.64406779661017
0.1,-111.86440677966102,-118.64406779661017
0.1,-105.08474576271186,-118.64406779661017
0.1,-98.30508474576271,-118.64406779661017
0.1,-91.52542372881356,-118.64406779661017
0.1,-84.74576271186442,-118.64406779661017
0.1,-77.96610169491527,-118.64406779661017
0.1,-71.18644067796612,-118.64406779661017
0.1,-64.40677966101697,-118.64406779661017
0.1,-57.62711864406779,-118.64406779661017
0.1,-50.847457627118644,-118.64406779661017
0.1,-44.067796610169495,-118.64406779661017
0.1,-37.288135593220346,-118.64406779661017
0.1,-30.508474576271198,-118.64406779661017
0.1,-23.72881355932205,-118.64406779661017
0.1,-16.9491525423729,-118.64406779661017
0.1,-10.169491525423723,-118.64406779661017
0.1,-3.3898305084745743,-118.64406779661017
0.1,3.3898305084745743,-118.64406779661017
0.1,10.169491525423723,-118.64406779661017
0.1,16.94915254237287,-118.64406779661017
0.1,23.72881355932202,-118.64406779661017
0.1,30.50847457627117,-118.64406779661017
0.1,37.28813559322032,-118.64406779661017
0.1,44.06779661016947,-118.64406779661017
0.1,50.847457627118644,-118.64406779661017
0.1,57.627118644067764,-118.64406779661017
0.1,64.40677966101691,-118.64406779661017
0.1,71.18644067796606,-118.64406779661017
0.1,77.96610169491527,-118.64406779661017
0.1,84.74576271186442,-118.64406779661017
0.1,91.52542372881356,-118.64406779661017
0.1,98.30508474576271,-118.64406779661017
0.1,105.08474576271186,-118.64406779661017
0.1,111.86440677966101,-118.64406779661017
0.1,118.64406779661016,-118.64406779661017
0.1,125.42372881355931,-118.64406779661017
0.1,132.20338983050846,-118.64406779661017
0.1,138.9830508474576,-118.64406779661017
0.1,145.76271186440675,-118.64406779661017
0.1,152.5423728813559,-118.64406779661017
0.1,159.32203389830505,-118.64406779661017
0.1,166.1016949152542,-118.64406779661017
0.1,172.88135593220335,-118.64406779661017
0.1,179.66101694915255,-118.64406779661017
0.1,186.4406779661017,-118.64406779661017
0.1,193.22033898305085,-118.64406779661017
0.1,200.0,-118.64406779661017
0.1,-200.0,-111.86440677966102
0.1,-193.22033898305085,-111.86440677966102
0.1,-186.4406779661017,-111.86440677966102
0.1,-179.66101694915255,-111.86440677966102
0.1,-172.8813559322034,-111.86440677966102
0.1,-166.10169491525426,-111.86440677966102
0.1,-159.32203389830508,-111.86440677966102
0.1,-152.54237288135593,-111.86440677966102
0.1,-145.76271186440678,-111.86440677966102
0.1,-138.98305084745763,-111.86440677966102
0.1,-132.20338983050848,-111.86440677966102
0.1,-125.42372881355932,-111.86440677966102
0.1,-118.64406779661017,-111.86440677966102
0.1,-111.86440677966102,-111.86440677966102
0.1,-105.08474576271186,-111.86440677966102
0.1,-98.30508474576271,-111.86440677966102
0.1,-91.52542372881356,-111.86440677966102
0.1,-84.74576271186442,-111.86440677966102
0.1,-77.96610169491527,-111.86440677966102
0.1,-71.18644067796612,-111.86440677966102
0.1,-64.40677966101697,-111.86440677966102
0.1,-57.62711864406779,-111.86440677966102
0.1,-50.847457627118644,-111.86440677966102
0.1,-44.067796610169495,-111.86440677966102
0.1,-37.288135593220346,-111.86440677966102
0.1,-30.508474576271198,-111.86440677966102
0.1,-23.72881355932205,-111.86440677966102
0.1,-16.9491525423729,-111.86440677966102
0.1,-10.169491525423723,-111.86440677966102
0.1,-3.3898305084745743,-111.86440677966102
0.1,3.3898305084745743,-111.86440677966102
0.1,10.169491525423723,-111.86440677966102
0.1,16.94915254237287,-111.86440677966102
0.1,23.72881355932202,-111.86440677966102
0.1,30.50847457627117,-111.86440677966102
0.1,37.28813559322032,-111.86440677966102
0.1,44.06779661016947,-111.86440677966102
0.1,50.847457627118644,-111.86440677966102
0.1,57.627118644067764,-111.86440677966102
0.1,64.40677966101691,-111.86440677966102
0.1,71.18644067796606,-111.86440677966102
0.1,77.96610169491527,-111.86440677966102
0.1,84.74576271186442,-111.86440677966102
0.1,91.52542372881356,-111.86440677966102
0.1,98.30508474576271,-111.86440677966102
0.1,105.08474576271186,-111.86440677966102
0.1,111.86440677966101,-111.86440677966102
0.1,118.64406779661016,-111.86440677966102
0.1,125.42372881355931,-111.86440677966102
0.1,132.20338983050846,-111.86440677966102
0.1,138.9830508474576,-111.86440677966102
0.1,145.76271186440675,-111.86440677966102
0.1,152.5423728813559,-111.86440677966102
0.1,159.32203389830505,-111.86440677966102
0.1,166.1016949152542,-111.86440677966102
0.1,172.88135593220335,-111.86440677966102
0.1,179.66101694915255,-111.86440677966102
0.1,186.4406779661017,-111.86440677966102
0.1,193.22033898305085,-111.86440677966102
0.1,200.0,-111.86440677966102
0.1,-200.0,-105.08474576271186
0.1,-193.22033898305085,-105.08474576271186
0.1,-186.4406779661017,-105.08474576271186
0.1,-179.66101694915255,-105.08474576271186
0.1,-172.8813559322034,-105.08474576271186
0.1,-166.10169491525426,-105.08474576271186
0.1,-159.32203389830508,-105.08474576271186
0.1,-152.54237288135593,-105.08474576271186
0.1,-145.76271186440678,-105.08474576271186
0.1,-138.98305084745763,-105.08474576271186
0.1,-132.20338983050848,-105.08474576271186
0.1,-125.42372881355932,-105.08474576271186
0.1,-118.64406779661017,-105.08474576271186
0.1,-111.86440677966102,-105.08474576271186
0.1,-105.08474576271186,-105.08474576271186
0.1,-98.30508474576271,-105.08474576271186
0.1,-91.52542372881356,-105.08474576271186
0.1,-84.74576271186442,-105.08474576271186
0.1,-77.96610169491527,-105.08474576271186
0.1,-71.18644067796612,-105.08474576271186
0.1,-64.40677966101697,-105.08474576271186
0.1,-57.62711864406779,-105.08474576271186
0.1,-50.847457627118644,-105.08474576271186
0.1,-44.067796610169495,-105.08474576271186
0.1,-37.288135593220346,-105.08474576271186
0.1,-30.508474576271198,-105.08474576271186
0.1,-23.72881355932205,-105.08474576271186
0.1,-16.9491525423729,-105.08474576271186
0.1,-10.169491525423723,-105.08474576271186
0.1,-3.3898305084745743,-105.08474576271186
0.1,3.3898305084745743,-105.08474576271186
0.1,10.169491525423723,-105.08474576271186
0.1,16.94915254237287,-105.08474576271186
0.1,23.72881355932202,-105.08474576271186
0.1,30.50847457627117,-105.08474576271186
0.1,37.28813559322032,-105.08474576271186
0.1,44.06779661016947,-105.08474576271186
0.1,50.847457627118644,-105.08474576271186
0.1,57.627118644067764,-105.08474576271186
0.1,64.40677966101691,-105.08474576271186
0.1,71.18644067796606,-105.08474576271186
0.1,77.96610169491527,-105.08474576271186
0.1,84.74576271186442,-105.08474576271186
0.1,91.52542372881356,-105.08474576271186
0.1,98.30508474576271,-105.08474576271186
0.1,105.08474576271186,-105.08474576271186
0.1,111.86440677966101,-105.08474576271186
0.1,118.64406779661016,-105.08474576271186
0.1,125.42372881355931,-105.08474576271186
0.1,132.20338983050846,-105.08474576271186
0.1,138.9830508474576,-105.08474576271186
0.1,145.76271186440675,-105.08474576271186
0.1,152.5423728813559,-105.08474576271186
0.1,159.32203389830505,-105.08474576271186
0.1,166.1016949152542,-105.08474576271186
0.1,172.88135593220335,-105.08474576271186
0.1,179.66101694915255,-105.08474576271186
0.1,186.4406779661017,-105.08474576271186
0.1,193.22033898305085,-105.08474576271186
0.1,200.0,-105.08474576271186
0.1,-200.0,-98.30508474576271
0.1,-193.22033898305085,-98.30508474576271
0.1,-186.4406779661017,-98.30508474576271
0.1,-179.66101694915255,-98.30508474576271
0.1,-172.8813559322034,-98.30508474576271
0.1,-166.10169491525426,-98.30508474576271
0.1,-159.32203389830508,-98.30508474576271
0.1,-152.54237288135593,-98.30508474576271
0.1,-145.76271186440678,-98.30508474576271
0.1,-138.98305084745763,-98.30508474576271
0.1,-132.20338983050848,-98.30508474576271
0.1,-125.42372881355932,-98.30508474576271
0.1,-118.64406779661017,-98.30508474576271
0.1,-111.86440677966102,-98.30508474576271
0.1,-105.08474576271186,-98.30508474576271
0.1,-98.30508474576271,-98.30508474576271
0.1,-91.52542372881356,-98.30508474576271
0.1,-84.74576271186442,-98.30508474576271
0.1,-77.96610169491527,-98.30508474576271
0.1,-71.18644067796612,-98.30508474576271
0.1,-64.40677966101697,-98.30508474576271
0.1,-57.62711864406779,-98.30508474576271
0.1,-50.847457627118644,-98.30508474576271
0.1,-44.067796610169495,-98.30508474576271
0.1,-37.288135593220346,-98.30508474576271
0.1,-30.508474576271198,-98.30508474576271
0.1,-23.72881355932205,-98.30508474576271
0.1,-16.9491525423729,-98.30508474576271
0.1,-10.169491525423723,-98.30508474576271
0.1,-3.3898305084745743,-98.30508474576271
0.1,3.3898305084745743,-98.30508474576271
0.1,10.169491525423723,-98.30508474576271
0.1,16.94915254237287,-98.30508474576271
0.1,23.72881355932202,-98.30508474576271
0.1,30.50847457627117,-98.30508474576271
0.1,37.28813559322032,-98.30508474576271
0.1,44.06779661016947,-98.30508474576271
0.1,50.847457627118644,-98.30508474576271
0.1,57.627118644067764,-98.30508474576271
0.1,64.40677966101691,-98.30508474576271
0.1,71.18644067796606,-98.30508474576271
0.1,77.96610169491527,-98.30508474576271
0.1,84.74576271186442,-98.30508474576271
0.1,91.52542372881356,-98.30508474576271
0.1,98.30508474576271,-98.30508474576271
0.1,105.08474576271186,-98.30508474576271
0.1,111.86440677966101,-98.30508474576271
0.1,118.64406779661016,-98.30508474576271
0.1,125.42372881355931,-98.30508474576271
0.1,132.20338983050846,-98.30508474576271
0.1,138.9830508474576,-98.30508474576271
0.1,145.76271186440675,-98.30508474576271
0.1,152.5423728813559,-98.30508474576271
0.1,159.32203389830505,-98.30508474576271
0.1,166.1016949152542,-98.30508474576271
0.1,172.88135593220335,-98.30508474576271
0.1,179.66101694915255,-98.30508474576271
0.1,186.4406779661017,-98.30508474576271
0.1,193.22033898305085,-98.30508474576271
0.1,200.0,-98.30508474576271
0.1,-200.0,-91.52542372881356
0.1,-193.22033898305085,-91.52542372881356
0.1,-186.4406779661017,-91.52542372881356
0.1,-179.66101694915255,-91.52542372881356
0.1,-172.8813559322034,-91.52542372881356
0.1,-166.10169491525426,-91.52542372881356
0.1,-159.32203389830508,-91.52542372881356
0.1,-152.54237288135593,-91.52542372881356
0.1,-145.76271186440678,-91.52542372881356
0.1,-138.98305084745763,-91.52542372881356
0.1,-132.20338983050848,-91.52542372881356
0.1,-125.42372881355932,-91.52542372881356
0.1,-118.64406779661017,-91.52542372881356
0.1,-111.86440677966102,-91.52542372881356
0.1,-105.08474576271186,-91.52542372881356
0.1,-98.30508474576271,-91.52542372881356
0.1,-91.52542372881356,-91.52542372881356
0.1,-84.74576271186442,-91.52542372881356
0.1,-77.96610169491527,-91.52542372881356
0.1,-71.18644067796612,-91.52542372881356
0.1,-64.40677966101697,-91.52542372881356
0.1,-57.62711864406779,-91.52542372881356
0.1,-50.847457627118644,-91.52542372881356
0.1,-44.067796610169495,-91.52542372881356
0.1,-37.288135593220346,-91.52542372881356
0.1,-30.508474576271198,-91.52542372881356
0.1,-23.72881355932205,-91.52542372881356
0.1,-16.9491525423729,-91.52542372881356
0.1,-10.169491525423723,-91.52542372881356
0.1,-3.3898305084745743,-91.52542372881356
0.1,3.3898305084745743,-91.52542372881356
0.1,10.169491525423723,-91.52542372881356
0.1,16.94915254237287,-91.52542372881356
0.1,23.72881355932202,-91.52542372881356
0.1,30.50847457627117,-91.52542372881356
0.1,37.28813559322032,-91.52542372881356
0.1,44.06779661016947,-91.52542372881356
0.1,50.847457627118644,-91.52542372881356
0.1,57.627118644067764,-91.52542372881356
0.1,64.40677966101691,-91.52542372881356
0.1,71.18644067796606,-91.52542372881356
0.1,77.96610169491527,-91.52542372881356
0.1,84.74576271186442,-91.52542372881356
0.1,91.52542372881356,-91.52542372881356
0.1,98.30508474576271,-91.52542372881356
0.1,105.08474576271186,-91.52542372881356
0.1,111.86440677966101,-91.52542372881356
0.1,118.64406779661016,-91.52542372881356
0.1,125.42372881355931,-91.52542372881356
0.1,132.20338983050846,-91.52542372881356
0.1,138.9830508474576,-91.52542372881356
0.1,145.76271186440675,-91.52542372881356
0.1,152.5423728813559,-91.52542372881356
0.1,159.32203389830505,-91.52542372881356
0.1,166.1016949152542,-91.52542372881356
0.1,172.88135593220335,-91.52542372881356
0.1,179.66101694915255,-91.52542372881356
0.1,186.4406779661017,-91.52542372881356
0.1,193.22033898305085,-91.52542372881356
0.1,200.0,-91.52542372881356
0.1,-200.0,-84.74576271186442
0.1,-193.22033898305085,-84.74576271186442
0.1,-186.4406779661017,-84.74576271186442
0.1,-179.66101694915255,-84.74576271186442
0.1,-172.8813559322034,-84.74576271186442
0.1,-166.10169491525426,-84.74576271186442
0.1,-159.32203389830508,-84.74576271186442
0.1,-152.54237288135593,-84.74576271186442
0.1,-145.76271186440678,-84.74576271186442
0.1,-138.98305084745763,-84.74576271186442
0.1,-132.20338983050848,-84.74576271186442
0.1,-125.42372881355932,-84.74576271186442
0.1,-118.64406779661017,-84.74576271186442
0.1,-111.86440677966102,-84.74576271186442
0.1,-105.08474576271186,-84.74576271186442
0.1,-98.30508474576271,-84.74576271186442
0.1,-91.52542372881356,-84.74576271186442
0.1,-84.74576271186442,-84.74576271186442
0.1,-77.96610169491527,-84.74576271186442
0.1,-71.18644067796612,-84.74576271186442
0.1,-64.40677966101697,-84.74576271186442
0.1,-57.62711864406779,-84.74576271186442
0.1,-50.847457627118644,-84.74576271186442
0.1,-44.067796610169495,-84.74576271186442
0.1,-37.288135593220346,-84.74576271186442
0.1,-30.508474576271198,-84.74576271186442
0.1,-23.72881355932205,-84.74576271186442
0.1,-16.9491525423729,-84.74576271186442
0.1,-10.169491525423723,-84.74576271186442
0.1,-3.3898305084745743,-84.74576271186442
0.1,3.3898305084745743,-84.74576271186442
0.1,10.169491525423723,-84.74576271186442
0.1,16.94915254237287,-84.74576271186442
0.1,23.72881355932202,-84.74576271186442
0.1,30.50847457627117,-84.74576271186442
0.1,37.28813559322032,-84.74576271186442
0.1,44.06779661016947,-84.74576271186442
0.1,50.847457627118644,-84.74576271186442
0.1,57.627118644067764,-84.74576271186442
0.1,64.40677966101691,-84.74576271186442
0.1,71.18644067796606,-84.74576271186442
0.1,77.96610169491527,-84.74576271186442
0.1,84.74576271186442,-84.74576271186442
0.1,91.52542372881356,-84.74576271186442
0.1,98.30508474576271,-84.74576271186442
0.1,105.08474576271186,-84.74576271186442
0.1,111.86440677966101,-84.74576271186442
0.1,118.64406779661016,-84.74576271186442
0.1,125.42372881355931,-84.74576271186442
0.1,132.20338983050846,-84.74576271186442
0.1,138.9830508474576,-84.74576271186442
0.1,145.76271186440675,-84.74576271186442
0.1,152.5423728813559,-84.74576271186442
0.1,159.32203389830505,-84.74576271186442
0.1,166.1016949152542,-84.74576271186442
0.1,172.88135593220335,-84.74576271186442
0.1,179.66101694915255,-84.74576271186442
0.1,186.4406779661017,-84.74576271186442
0.1,193.22033898305085,-84.74576271186442
0.1,200.0,-84.74576271186442
0.1,-200.0,-77.96610169491527
0.1,-193.22033898305085,-77.96610169491527
0.1,-186.4406779661017,-77.96610169491527
0.1,-179.66101694915255,-77.96610169491527
0.1,-172.8813559322034,-77.96610169491527
0.1,-166.10169491525426,-77.96610169491527
0.1,-159.32203389830508,-77.96610169491527
0.1,-152.54237288135593,-77.96610169491527
0.1,-145.76271186440678,-77.96610169491527
0.1,-138.98305084745763,-77.96610169491527
0.1,-132.20338983050848,-77.96610169491527
0.1,-125.42372881355932,-77.96610169491527
0.1,-118.64406779661017,-77.96610169491527
0.1,-111.86440677966102,-77.96610169491527
0.1,-105.08474576271186,-77.96610169491527
0.1,-98.30508474576271,-77.96610169491527
0.1,-91.52542372881356,-77.96610169491527
0.1,-84.74576271186442,-77.96610169491527
0.1,-77.96610169491527,-77.96610169491527
0.1,-71.18644067796612,-77.96610169491527
0.1,-64.40677966101697,-77.96610169491527
0.1,-57.62711864406779,-77.96610169491527
0.1,-50.847457627118644,-77.96610169491527
0.1,-44.067796610169495,-77.96610169491527
0.1,-37.288135593220346,-77.96610169491527
0.1,-30.508474576271198,-77.96610169491527
0.1,-23.72881355932205,-77.96610169491527
0.1,-16.9491525423729,-77.96610169491527
0.1,-10.169491525423723,-77.96610169491527
0.1,-3.3898305084745743,-77.96610169491527
0.1,3.3898305084745743,-77.96610169491527
0.1,10.169491525423723,-77.96610169491527
0.1,16.94915254237287,-77.96610169491527
0.1,23.72881355932202,-77.96610169491527
0.1,30.50847457627117,-77.96610169491527
0.1,37.28813559322032,-77.96610169491527
0.1,44.06779661016947,-77.96610169491527
0.1,50.847457627118644,-77.96610169491527
0.1,57.627118644067764,-77.96610169491527
0.1,64.40677966101691,-77.96610169491527
0.1,71.18644067796606,-77.96610169491527
0.1,77.96610169491527,-77.96610169491527
0.1,84.74576271186442,-77.96610169491527
0.1,91.52542372881356,-77.96610169491527
0.1,98.30508474576271,-77.96610169491527
0.1,105.08474576271186,-77.96610169491527
0.1,111.86440677966101,-77.96610169491527
0.1,118.64406779661016,-77.96610169491527
0.1,125.42372881355931,-77.96610169491527
0.1,132.20338983050846,-77.96610169491527
0.1,138.9830508474576,-77.96610169491527
0.1,145.76271186440675,-77.96610169491527
0.1,152.5423728813559,-77.96610169491527
0.1,159.32203389830505,-77.96610169491527
0.1,166.1016949152542,-77.96610169491527
0.1,172.88135593220335,-77.96610169491527
0.1,179.66101694915255,-77.96610169491527
0.1,186.4406779661017,-77.96610169491527
0.1,193.22033898305085,-77.96610169491527
0.1,200.0,-77.96610169491527
0.1,-200.0,-71.18644067796612
0.1,-193.22033898305085,-71.18644067796612
0.1,-186.4406779661017,-71.18644067796612
0.1,-179.66101694915255,-71.18644067796612
0.1,-172.8813559322034,-71.18644067796612
0.1,-166.10169491525426,-71.18644067796612
0.1,-159.32203389830508,-71.18644067796612
0.1,-152.54237288135593,-71.18644067796612
0.1,-145.76271186440678,-71.18644067796612
0.1,-138.98305084745763,-71.18644067796612
0.1,-132.20338983050848,-71.18644067796612
0.1,-125.42372881355932,-71.18644067796612
0.1,-118.64406779661017,-71.18644067796612
0.1,-111.86440677966102,-71.18644067796612
0.1,-105.08474576271186,-71.18644067796612
0.1,-98.30508474576271,-71.18644067796612
0.1,-91.52542372881356,-71.18644067796612
0.1,-84.74576271186442,-71.18644067796612
0.1,-77.96610169491527,-71.18644067796612
0.1,-71.18644067796612,-71.18644067796612
0.1,-64.40677966101697,-71.18644067796612
0.1,-57.62711864406779,-71.18644067796612
0.1,-50.847457627118644,-71.18644067796612
0.1,-44.067796610169495,-71.18644067796612
0.1,-37.288135593220346,-71.18644067796612
0.1,-30.508474576271198,-71.18644067796612
0.1,-23.72881355932205,-71.18644067796612
0.1,-16.9491525423729,-71.18644067796612
0.1,-10.169491525423723,-71.18644067796612
0.1,-3.3898305084745743,-71.18644067796612
0.1,3.3898305084745743,-71.18644067796612
0.1,10.169491525423723,-71.18644067796612
0.1,16.94915254237287,-71.18644067796612
0.1,23.72881355932202,-71.18644067796612
0.1,30.50847457627117,-71.18644067796612
0.1,37.28813559322032,-71.18644067796612
0.1,44.06779661016947,-71.18644067796612
0.1,50.847457627118644,-71.18644067796612
0.1,57.627118644067764,-71.18644067796612
0.1,64.40677966101691,-71.18644067796612
0.1,71.18644067796606,-71.18644067796612
0.1,77.96610169491527,-71.18644067796612
0.1,84.74576271186442,-71.18644067796612
0.1,91.52542372881356,-71.18644067796612
0.1,98.30508474576271,-71.18644067796612
0.1,105.08474576271186,-71.18644067796612
0.1,111.86440677966101,-71.18644067796612
0.1,118.64406779661016,-71.18644067796612
0.1,125.42372881355931,-71.18644067796612
0.1,132.20338983050846,-71.18644067796612
0.1,138.9830508474576,-71.18644067796612
0.1,145.76271186440675,-71.18644067796612
0.1,152.5423728813559,-71.18644067796612
0.1,159.32203389830505,-71.18644067796612
0.1,166.1016949152542,-71.18644067796612
0.1,172.88135593220335,-71.18644067796612
0.1,179.66101694915255,-71.18644067796612
0.1,186.4406779661017,-71.18644067796612
0.1,193.22033898305085,-71.18644067796612
0.1,200.0,-71.18644067796612
0.1,-200.0,-64.40677966101697
0.1,-193.22033898305085,-64.40677966101697
0.1,-186.4406779661017,-64.40677966101697
0.1,-179.66101694915255,-64.40677966101697
0.1,-172.8813559322034,-64.40677966101697
0.1,-166.10169491525426,-64.40677966101697
0.1,-159.32203389830508,-64.40677966101697
0.1,-152.54237288135593,-64.40677966101697
0.1,-145.76271186440678,-64.40677966101697
0.1,-138.98305084745763,-64.40677966101697
0.1,-132.20338983050848,-64.40677966101697
0.1,-125.42372881355932,-64.40677966101697
0.1,-118.64406779661017,-64.40677966101697
0.1,-111.86440677966102,-64.40677966101697
0.1,-105.08474576271186,-64.40677966101697
0.1,-98.30508474576271,-64.40677966101697
0.1,-91.52542372881356,-64.40677966101697
0.1,-84.74576271186442,-64.40677966101697
0.1,-77.96610169491527,-64.40677966101697
0.1,-71.18644067796612,-64.40677966101697
0.1,-64.40677966101697,-64.40677966101697
0.1,-57.62711864406779,-64.40677966101697
0.1,-50.847457627118644,-64.40677966101697
0.1,-44.067796610169495,-64.40677966101697
0.1,-37.288135593220346,-64.40677966101697
0.1,-30.508474576271198,-64.40677966101697
0.1,-23.72881355932205,-64.40677966101697
0.1,-16.9491525423729,-64.40677966101697
0.1,-10.169491525423723,-64.40677966101697
0.1,-3.3898305084745743,-64.40677966101697
0.1,3.3898305084745743,-64.40677966101697
0.1,10.169491525423723,-64.40677966101697
0.1,16.94915254237287,-64.40677966101697
0.1,23.72881355932202,-64.40677966101697
0.1,30.50847457627117,-64.40677966101697
0.1,37.28813559322032,-64.40677966101697
0.1,44.06779661016947,-64.40677966101697
0.1,50.847457627118644,-64.40677966101697
0.1,57.627118644067764,-64.40677966101697
0.1,64.40677966101691,-64.40677966101697
0.1,71.18644067796606,-64.40677966101697
0.1,77.96610169491527,-64.40677966101697
0.1,84.74576271186442,-64.40677966101697
0.1,91.52542372881356,-64.40677966101697
0.1,98.30508474576271,-64.40677966101697
0.1,105.08474576271186,-64.40677966101697
0.1,111.86440677966101,-64.40677966101697
0.1,118.64406779661016,-64.40677966101697
0.1,125.42372881355931,-64.40677966101697
0.1,132.20338983050846,-64.40677966101697
0.1,138.9830508474576,-64.40677966101697
0.1,145.76271186440675,-64.40677966101697
0.1,152.5423728813559,-64.40677966101697
0.1,159.32203389830505,-64.40677966101697
0.1,166.1016949152542,-64.40677966101697
0.1,172.88135593220335,-64.40677966101697
0.1,179.66101694915255,-64.40677966101697
0.1,186.4406779661017,-64.40677966101697
0.1,193.22033898305085,-64.40677966101697
0.1,200.0,-64.40677966101697
0.1,-200.0,-57.62711864406779
0.1,-193.22033898305085,-57.62711864406779
0.1,-186.4406779661017,-57.62711864406779
0.1,-179.66101694915255,-57.62711864406779
0.1,-172.8813559322034,-57.62711864406779
0.1,-166.10169491525426,-57.62711864406779
0.1,-159.32203389830508,-57.62711864406779
0.1,-152.54237288135593,-57.62711864406779
0.1,-145.76271186440678,-57.62711864406779
0.1,-138.98305084745763,-57.62711864406779
0.1,-132.20338983050848,-57.62711864406779
0.1,-125.42372881355932,-57.62711864406779
0.1,-118.64406779661017,-57.62711864406779
0.1,-111.86440677966102,-57.62711864406779
0.1,-105.08474576271186,-57.62711864406779
0.1,-98.30508474576271,-57.62711864406779
0.1,-91.52542372881356,-57.62711864406779
0.1,-84.74576271186442,-57.62711864406779
0.1,-77.96610169491527,-57.62711864406779
0.1,-71.18644067796612,-57.62711864406779
0.1,-64.40677966101697,-57.62711864406779
0.1,-57.62711864406779,-57.62711864406779
0.1,-50.847457627118644,-57.62711864406779
0.1,-44.067796610169495,-57.62711864406779
0.1,-37.288135593220346,-57.62711864406779
0.1,-30.508474576271198,-57.62711864406779
0.1,-23.72881355932205,-57.62711864406779
0.1,-16.9491525423729,-57.62711864406779
0.1,-10.169491525423723,-57.62711864406779
0.1,-3.3898305084745743,-57.62711864406779
0.1,3.3898305084745743,-57.62711864406779
0.1,10.169491525423723,-57.62711864406779
0.1,16.94915254237287,-57.62711864406779
0.1,23.72881355932202,-57.62711864406779
0.1,30.50847457627117,-57.62711864406779
0.1,37.28813559322032,-57.62711864406779
0.1,44.06779661016947,-57.62711864406779
0.1,50.847457627118644,-57.62711864406779
0.1,57.627118644067764,-57.62711864406779
0.1,64.40677966101691,-57.62711864406779
0.1,71.18644067796606,-57.62711864406779
0.1,77.96610169491527,-57.62711864406779
0.1,84.74576271186442,-57.62711864406779
0.1,91.52542372881356,-57.62711864406779
0.1,98.30508474576271,-57.62711864406779
0.1,105.08474576271186,-57.62711864406779
0.1,111.86440677966101,-57.62711864406779
0.1,118.64406779661016,-57.62711864406779
0.1,125.42372881355931,-57.62711864406779
0.1,132.20338983050846,-57.62711864406779
0.1,138.9830508474576,-57.62711864406779
0.1,145.76271186440675,-57.62711864406779
0.1,152.5423728813559,-57.62711864406779
0.1,159.32203389830505,-57.62711864406779
